datetime;open;high;low;close;volume;adjclose
1998-12-21;19.052091598510742;19.34402847290039;18.8490047454834;19.34402847290039;178495;11.363080978393555
1998-12-28;19.331335067749023;19.331335067749023;18.887083053588867;19.039398193359375;372747;11.184135437011719
1999-01-04;18.81092643737793;20.359464645385742;18.81092643737793;20.257919311523438;691946;11.899923324584961
1999-01-11;20.283306121826172;20.283306121826172;18.455524444580078;19.191713333129883;696254;11.27360725402832
1999-01-18;19.4963436126709;19.534423828125;18.658611297607422;18.760154724121094;679758;11.02009391784668
1999-01-25;18.861698150634766;19.394800186157227;18.633224487304688;19.369415283203125;464825;11.377995491027832
1999-02-01;19.445573806762695;19.445573806762695;18.252437591552734;18.379365921020508;388382;10.796417236328125
1999-02-08;18.506296157836914;18.98862648010254;17.922420501708984;18.683996200561523;621656;10.975363731384277
1999-02-15;18.874391555786133;19.64866065979004;18.83631134033203;19.293258666992188;1109992;11.333253860473633
1999-02-22;19.445573806762695;20.207149505615234;18.9124698638916;19.67404556274414;753496;11.556938171386719
1999-03-01;19.597888946533203;20.816408157348633;19.509037017822266;20.562551498413086;909094;12.07886028289795
1999-03-08;20.562551498413086;21.29874038696289;20.308692932128906;21.108346939086914;725059;12.3994779586792
1999-03-15;21.12104034423828;21.37489891052246;20.486392974853516;20.714866638183594;876841;12.200636863708496
1999-03-22;20.664094924926758;20.841794967651367;19.902517318725586;20.283306121826172;1002773;11.946464538574219
1999-03-29;20.587936401367188;20.816408157348633;20.10560417175293;20.308692932128906;382718;11.961411476135254
1999-04-05;20.587936401367188;21.577985763549805;20.43562126159668;21.4510555267334;905771;12.634242057800293
1999-04-12;21.324127197265625;22.441104888916016;21.04488182067871;21.222583770751953;813568;12.499671936035156
1999-04-19;21.616064071655273;22.238018035888672;21.222583770751953;21.984159469604492;535362;12.948230743408203
1999-04-26;22.009544372558594;22.238018035888672;21.29874038696289;21.679529190063477;969043;12.768805503845215
1999-05-03;21.603370666503906;21.933387756347656;20.917953491210938;21.425670623779297;1893402;12.61928939819336
1999-05-10;21.577985763549805;22.1618595123291;21.171812057495117;21.425670623779297;433805;12.61928939819336
1999-05-17;21.12104034423828;21.349512100219727;20.727558135986328;20.892566680908203;763836;12.305302619934082
1999-05-24;20.587936401367188;20.68947982788086;19.800975799560547;20.372156143188477;977416;11.99879264831543
1999-05-31;20.257919311523438;20.384849548339844;19.623273849487305;20.308692932128906;561090;11.961411476135254
1999-06-07;20.43562126159668;20.714866638183594;19.750202178955078;19.92790412902832;558628;11.737133026123047
1999-06-14;20.00406265258789;20.917953491210938;19.750202178955078;20.816408157348633;676312;12.294469833374023
1999-06-21;20.892566680908203;20.968725204467773;19.940597534179688;20.232534408569336;459286;11.949623107910156
1999-06-28;20.372156143188477;21.62875747680664;20.372156143188477;21.425670623779297;663140;12.654305458068848
1999-07-05;21.400283813476562;21.80645751953125;21.29874038696289;21.476442337036133;416079;12.684300422668457
1999-07-12;21.476442337036133;21.552600860595703;20.994110107421875;21.425670623779297;896907;12.654305458068848
1999-07-19;21.52721405029297;21.552600860595703;20.359464645385742;20.562551498413086;447469;12.144540786743164
1999-07-26;20.359464645385742;20.994110107421875;19.877132415771484;19.902517318725586;769129;11.754714012145996
1999-08-02;20.00406265258789;20.232534408569336;18.709383010864258;18.861698150634766;1344498;11.13999080657959
1999-08-09;18.823619842529297;19.699430465698242;18.404752731323242;19.64866065979004;1156033;11.604777336120605
1999-08-16;19.623273849487305;20.283306121826172;19.470958709716797;20.080219268798828;571185;11.859663963317871
1999-08-23;20.308692932128906;20.956031799316406;19.699430465698242;19.699430465698242;1256236;11.634766578674316
1999-08-30;19.737510681152344;19.775588989257812;18.658611297607422;19.699430465698242;1724385;11.634766578674316
1999-09-06;19.610580444335938;19.610580444335938;18.58245277404785;18.95054817199707;947993;11.192466735839844
1999-09-13;18.9124698638916;18.925161361694336;18.074735641479492;18.607839584350586;1617288;11.026813507080078
1999-09-20;18.506296157836914;18.506296157836914;17.782798767089844;18.074735641479492;1206873;10.710904121398926
1999-09-27;18.150894165039062;18.22705078125;17.414703369140625;17.668561935424805;2090485;10.470206260681152
1999-10-04;17.884342193603516;18.963241577148438;17.87164878845215;18.887083053588867;1968123;11.192290306091309
1999-10-11;18.823619842529297;18.887083053588867;16.9577579498291;16.9577579498291;1714783;10.04899787902832
1999-10-18;17.084686279296875;19.191713333129883;17.059301376342773;19.039398193359375;2157574;11.282550811767578
1999-10-25;18.887083053588867;21.247968673706055;18.58245277404785;20.76563835144043;6316139;12.305503845214844
1999-11-01;20.714866638183594;21.425670623779297;20.334077835083008;21.146425247192383;2137509;12.53115463256836
1999-11-08;21.095653533935547;21.12104034423828;20.016754150390625;21.070268630981445;1821634;12.4860258102417
1999-11-15;21.01949691772461;21.755685806274414;20.76563835144043;20.79102325439453;1673053;12.32054328918457
1999-11-22;20.714866638183594;20.714866638183594;20.00406265258789;20.00406265258789;647260;11.854201316833496
1999-11-29;19.724817276000977;20.638708114624023;19.521730422973633;20.257919311523438;3327269;12.00462818145752
1999-12-06;20.1563777923584;20.1563777923584;19.17902183532715;19.82636070251465;3170072;11.748887062072754
1999-12-13;19.57250213623047;19.724817276000977;18.531681060791016;18.73476791381836;3364447;11.142777442932129
1999-12-20;18.81092643737793;19.293258666992188;18.455524444580078;19.24248504638672;4706114;11.444750785827637
1999-12-27;19.42018699645996;19.4963436126709;18.963241577148438;19.305950164794922;4645301;11.48249626159668
2000-01-03;19.267871856689453;19.267871856689453;17.440088272094727;18.709383010864258;3672566;11.127679824829102
2000-01-10;18.861698150634766;19.5598087310791;18.074735641479492;19.432880401611328;2916238;11.557989120483398
2000-01-17;19.369415283203125;19.369415283203125;18.04935073852539;18.150894165039062;1892171;10.795512199401855
2000-01-24;18.328594207763672;19.001319885253906;17.668561935424805;18.22705078125;1642523;10.840804100036621
2000-01-31;18.023963928222656;18.874391555786133;18.023963928222656;18.34128761291504;1840346;10.9087553024292
2000-02-07;18.2016658782959;18.48090934753418;17.262388229370117;17.46547508239746;2153757;10.387845993041992
2000-02-14;17.490861892700195;17.706640243530273;16.297725677490234;16.450040817260742;3258087;9.783905029296875
2000-02-21;16.627742767333984;16.74197769165039;15.967708587646484;16.09463882446289;2000868;9.572524070739746
2000-02-28;16.500812530517578;17.21161651611328;16.2469539642334;17.008529663085938;4257906;10.116072654724121
2000-03-06;16.919679641723633;17.097379684448242;15.840780258178711;16.285032272338867;4349369;9.685762405395508
2000-03-13;15.815394401550293;19.24248504638672;15.815394401550293;18.823619842529297;5121945;11.236706733703613
2000-03-20;18.874391555786133;20.46100616455078;18.252437591552734;20.207149505615234;3570023;12.062602996826172
2000-03-27;20.194456100463867;20.194456100463867;19.293258666992188;19.71212387084961;2970773;11.767096519470215
2000-04-03;20.130990982055664;20.816408157348633;19.077478408813477;19.4963436126709;3580856;11.638284683227539
