ticker;datetime;close
122630;2011-07-11;16385.0
122630;2011-07-18;16750.0
122630;2011-07-25;16075.0
122630;2011-08-01;13200.0
122630;2011-08-08;10945.0
122630;2011-08-15;10230.0
122630;2011-08-22;10700.0
122630;2011-08-29;11695.0
122630;2011-09-05;11020.0
122630;2011-09-12;11475.0
122630;2011-09-19;9705.0
122630;2011-09-26;10495.0
122630;2011-10-03;10535.0
122630;2011-10-10;11380.0
122630;2011-10-17;11365.0
122630;2011-10-24;12635.0
122630;2011-10-31;12575.0
122630;2011-11-07;11575.0
122630;2011-11-14;11210.0
122630;2011-11-21;10420.0
122630;2011-11-28;12340.0
122630;2011-12-05;11665.0
122630;2011-12-12;11150.0
122630;2011-12-19;11550.0
122630;2011-12-26;11170.0
122630;2012-01-02;11405.0
122630;2012-01-09;11855.0
122630;2012-01-16;12945.0
122630;2012-01-23;13120.0
122630;2012-01-30;13140.0
122630;2012-02-06;13340.0
122630;2012-02-13;13810.0
122630;2012-02-20;13725.0
122630;2012-02-27;13905.0
122630;2012-03-05;13705.0
122630;2012-03-12;14060.0
122630;2012-03-19;13920.0
122630;2012-03-26;13740.0
122630;2012-04-02;14085.0
122630;2012-04-09;13770.0
122630;2012-04-16;13270.0
122630;2012-04-23;13340.0
122630;2012-04-30;13445.0
122630;2012-05-07;12385.0
122630;2012-05-14;10660.0
122630;2012-05-21;11160.0
122630;2012-05-28;11270.0
122630;2012-06-04;11340.0
122630;2012-06-11;11605.0
122630;2012-06-18;11305.0
122630;2012-06-25;11360.0
122630;2012-07-02;11330.0
122630;2012-07-09;10770.0
122630;2012-07-16;10900.0
122630;2012-07-23;11050.0
122630;2012-07-30;11280.0
122630;2012-08-06;12590.0
122630;2012-08-13;12570.0
122630;2012-08-20;12120.0
122630;2012-08-27;11725.0
122630;2012-09-03;12030.0
122630;2012-09-10;13115.0
122630;2012-09-17;12940.0
122630;2012-09-24;12800.0
122630;2012-10-01;12785.0
122630;2012-10-08;11835.0
122630;2012-10-15;12060.0
122630;2012-10-22;11320.0
122630;2012-10-29;11645.0
122630;2012-11-05;11380.0
122630;2012-11-12;10910.0
122630;2012-11-19;11640.0
122630;2012-11-26;11975.0
122630;2012-12-03;12310.0
122630;2012-12-10;12890.0
122630;2012-12-17;12620.0
122630;2012-12-24;12970.0
122630;2012-12-31;13195.0
122630;2013-01-07;12910.0
122630;2013-01-14;12690.0
122630;2013-01-21;12140.0
122630;2013-01-28;12285.0
122630;2013-02-04;12240.0
122630;2013-02-11;12700.0
122630;2013-02-18;13225.0
122630;2013-02-25;13290.0
122630;2013-03-04;12885.0
122630;2013-03-11;12535.0
122630;2013-03-18;11955.0
122630;2013-03-25;12740.0
122630;2013-04-01;11690.0
122630;2013-04-08;11565.0
122630;2013-04-15;11295.0
122630;2013-04-22;11695.0
122630;2013-04-29;11900.0
122630;2013-05-06;11590.0
122630;2013-05-13;12155.0
122630;2013-05-20;11985.0
122630;2013-05-27;12415.0
122630;2013-06-03;11500.0
122630;2013-06-10;10845.0
122630;2013-06-17;10060.0
122630;2013-06-24;10485.0
122630;2013-07-01;10135.0
122630;2013-07-08;10520.0
122630;2013-07-15;10510.0
122630;2013-07-22;10990.0
122630;2013-07-29;11145.0
122630;2013-08-05;10560.0
122630;2013-08-12;11015.0
122630;2013-08-19;10495.0
122630;2013-08-26;11230.0
122630;2013-09-02;11620.0
122630;2013-09-09;12065.0
122630;2013-09-16;12220.0
122630;2013-09-23;12320.0
122630;2013-09-30;12145.0
122630;2013-10-07;12625.0
122630;2013-10-14;13040.0
122630;2013-10-21;12615.0
122630;2013-10-28;12715.0
122630;2013-11-04;12000.0
122630;2013-11-11;12290.0
122630;2013-11-18;12240.0
122630;2013-11-25;12775.0
122630;2013-12-02;11955.0
122630;2013-12-09;11635.0
122630;2013-12-16;11950.0
122630;2013-12-23;12365.0
122630;2013-12-30;11520.0
122630;2014-01-06;11335.0
122630;2014-01-13;11410.0
122630;2014-01-20;11330.0
122630;2014-01-27;11355.0
122630;2014-02-03;11070.0
122630;2014-02-10;11330.0
122630;2014-02-17;11465.0
122630;2014-02-24;11695.0
122630;2014-03-03;11655.0
122630;2014-03-10;10915.0
122630;2014-03-17;11050.0
122630;2014-03-24;11565.0
122630;2014-03-31;11860.0
122630;2014-04-07;11830.0
122630;2014-04-14;12005.0
122630;2014-04-21;11590.0
122630;2014-04-28;11355.0
122630;2014-05-05;11245.0
122630;2014-05-12;11995.0
122630;2014-05-19;12100.0
122630;2014-05-26;11840.0
122630;2014-06-02;11780.0
122630;2014-06-09;11590.0
122630;2014-06-16;11435.0
122630;2014-06-23;11670.0
122630;2014-06-30;11815.0
122630;2014-07-07;11415.0
122630;2014-07-14;11820.0
122630;2014-07-21;12035.0
122630;2014-07-28;12540.0
122630;2014-08-04;11885.0
122630;2014-08-11;12225.0
122630;2014-08-18;12030.0
122630;2014-08-25;12100.0
122630;2014-09-01;11830.0
122630;2014-09-08;11755.0
122630;2014-09-15;11895.0
122630;2014-09-22;11440.0
122630;2014-09-29;10735.0
122630;2014-10-06;10315.0
122630;2014-10-13;9895.0
122630;2014-10-20;10085.0
122630;2014-10-27;10660.0
122630;2014-11-03;10475.0
122630;2014-11-10;10485.0
122630;2014-11-17;10660.0
122630;2014-11-24;10930.0
122630;2014-12-01;11010.0
122630;2014-12-08;10335.0
122630;2014-12-15;10415.0
122630;2014-12-22;10620.0
122630;2014-12-29;10390.0
122630;2015-01-05;10495.0
122630;2015-01-12;10210.0
122630;2015-01-19;10830.0
122630;2015-01-26;10860.0
122630;2015-02-02;10785.0
122630;2015-02-09;10765.0
122630;2015-02-16;10840.0
122630;2015-02-23;10915.0
122630;2015-03-02;11255.0
122630;2015-03-09;10995.0
122630;2015-03-16;11500.0
122630;2015-03-23;11265.0
122630;2015-03-30;11345.0
122630;2015-04-06;11730.0
122630;2015-04-13;12285.0
122630;2015-04-20;12550.0
122630;2015-04-27;12175.0
122630;2015-05-04;11690.0
122630;2015-05-11;11645.0
122630;2015-05-18;12045.0
122630;2015-05-25;11590.0
122630;2015-06-01;11030.0
122630;2015-06-08;10720.0
122630;2015-06-15;10615.0
122630;2015-06-22;10980.0
122630;2015-06-29;10995.0
122630;2015-07-06;10360.0
122630;2015-07-13;10565.0
122630;2015-07-20;10120.0
122630;2015-07-27;10025.0
122630;2015-08-03;9745.0
122630;2015-08-10;9580.0
122630;2015-08-17;8765.0
122630;2015-08-24;9035.0
122630;2015-08-31;8750.0
122630;2015-09-07;9165.0
122630;2015-09-14;9730.0
122630;2015-09-21;9240.0
122630;2015-09-28;9435.0
122630;2015-10-05;10060.0
122630;2015-10-12;10265.0
122630;2015-10-19;10445.0
122630;2015-10-26;10490.0
122630;2015-11-02;10505.0
122630;2015-11-09;9850.0
122630;2015-11-16;10020.0
122630;2015-11-23;10410.0
122630;2015-11-30;9785.0
122630;2015-12-07;9660.0
122630;2015-12-14;9885.0
122630;2015-12-21;10070.0
122630;2015-12-28;9870.0
122630;2016-01-04;9370.0
122630;2016-01-11;8970.0
122630;2016-01-18;8950.0
122630;2016-01-25;9140.0
122630;2016-02-01;9300.0
122630;2016-02-08;8655.0
122630;2016-02-15;9365.0
122630;2016-02-22;9435.0
122630;2016-02-29;9760.0
122630;2016-03-07;9950.0
122630;2016-03-14;10090.0
122630;2016-03-21;10075.0
122630;2016-03-28;9910.0
122630;2016-04-04;9855.0
122630;2016-04-11;10410.0
122630;2016-04-18;10380.0
122630;2016-04-25;10115.0
122630;2016-05-02;9905.0
122630;2016-05-09;9725.0
122630;2016-05-16;9605.0
122630;2016-05-23;9840.0
122630;2016-05-30;10025.0
122630;2016-06-06;10390.0
122630;2016-06-13;9785.0
122630;2016-06-20;9505.0
122630;2016-06-27;10130.0
122630;2016-07-04;9880.0
122630;2016-07-11;10440.0
122630;2016-07-18;10425.0
122630;2016-07-25;10550.0
122630;2016-08-01;10565.0
122630;2016-08-08;10900.0
122630;2016-08-15;11070.0
122630;2016-08-22;10915.0
122630;2016-08-29;10905.0
122630;2016-09-05;10950.0
122630;2016-09-12;10480.0
122630;2016-09-19;11010.0
122630;2016-09-26;10940.0
122630;2016-10-03;11140.0
122630;2016-10-10;10760.0
122630;2016-10-17;10890.0
122630;2016-10-24;10840.0
122630;2016-10-31;10520.0
122630;2016-11-07;10495.0
122630;2016-11-14;10320.0
122630;2016-11-21;10470.0
122630;2016-11-28;10510.0
122630;2016-12-05;11145.0
122630;2016-12-12;11240.0
122630;2016-12-19;11225.0
122630;2016-12-26;11365.0
122630;2017-01-02;11675.0
122630;2017-01-09;12130.0
122630;2017-01-16;12030.0
122630;2017-01-23;12320.0
122630;2017-01-30;12175.0
122630;2017-02-06;12155.0
122630;2017-02-13;12160.0
122630;2017-02-20;12315.0
122630;2017-02-27;12235.0
122630;2017-03-06;12435.0
122630;2017-03-13;13265.0
122630;2017-03-20;13365.0
122630;2017-03-27;13265.0
122630;2017-04-03;13065.0
122630;2017-04-10;12930.0
122630;2017-04-17;13195.0
122630;2017-04-24;13825.0
122630;2017-05-01;14335.0
122630;2017-05-08;14940.0
122630;2017-05-15;14920.0
122630;2017-05-22;15820.0
122630;2017-05-29;15875.0
122630;2017-06-05;16010.0
122630;2017-06-12;15755.0
122630;2017-06-19;16080.0
122630;2017-06-26;16275.0
122630;2017-07-03;16155.0
122630;2017-07-10;16810.0
122630;2017-07-17;17295.0
122630;2017-07-24;16515.0
122630;2017-07-31;16445.0
122630;2017-08-07;15285.0
122630;2017-08-14;15865.0
122630;2017-08-21;16135.0
122630;2017-08-28;15755.0
122630;2017-09-04;15725.0
122630;2017-09-11;16300.0
122630;2017-09-18;16585.0
122630;2017-09-25;16605.0
122630;2017-10-09;17715.0
122630;2017-10-16;17865.0
122630;2017-10-23;17925.0
122630;2017-10-30;18960.0
122630;2017-11-06;18635.0
122630;2017-11-13;18460.0
122630;2017-11-20;18550.0
122630;2017-11-27;17425.0
122630;2017-12-04;17335.0
122630;2017-12-11;17520.0
122630;2017-12-18;16985.0
122630;2017-12-25;17650.0
122630;2018-01-01;18110.0
122630;2018-01-08;17890.0
122630;2018-01-15;18175.0
122630;2018-01-22;18805.0
122630;2018-01-29;17905.0
122630;2018-02-05;15540.0
122630;2018-02-12;16505.0
122630;2018-02-19;16740.0
122630;2018-02-26;16290.0
122630;2018-03-05;16765.0
122630;2018-03-12;17255.0
122630;2018-03-19;16150.0
122630;2018-03-26;16500.0
122630;2018-04-02;16130.0
122630;2018-04-09;16455.0
122630;2018-04-16;16750.0
122630;2018-04-23;17055.0
122630;2018-04-30;16640.0
122630;2018-05-07;16790.0
122630;2018-05-14;16490.0
122630;2018-05-21;16715.0
122630;2018-05-28;16125.0
122630;2018-06-04;16335.0
122630;2018-06-11;15800.0
122630;2018-06-18;15180.0
122630;2018-06-25;14815.0
122630;2018-07-02;14240.0
122630;2018-07-09;14725.0
122630;2018-07-16;14595.0
122630;2018-07-23;14650.0
122630;2018-07-30;14420.0
122630;2018-08-06;14245.0
122630;2018-08-13;13715.0
122630;2018-08-20;14370.0
122630;2018-08-27;14735.0
122630;2018-09-03;14105.0
122630;2018-09-10;14535.0
122630;2018-09-17;14830.0
122630;2018-09-24;14885.0
122630;2018-10-01;13980.0
122630;2018-10-08;12810.0
122630;2018-10-15;12730.0
122630;2018-10-22;11320.0
122630;2018-10-29;12115.0
122630;2018-11-05;11975.0
122630;2018-11-12;12005.0
122630;2018-11-19;11550.0
122630;2018-11-26;12020.0
122630;2018-12-03;11740.0
122630;2018-12-10;11475.0
122630;2018-12-17;11370.0
122630;2018-12-24;11445.0
122630;2018-12-31;11115.0
122630;2019-01-07;11910.0
122630;2019-01-14;12505.0
122630;2019-01-21;13210.0
122630;2019-01-28;13565.0
122630;2019-02-04;13195.0
122630;2019-02-11;13400.0
122630;2019-02-18;13810.0
122630;2019-02-25;13390.0
122630;2019-03-04;12550.0
122630;2019-03-11;12975.0
122630;2019-03-18;13245.0
122630;2019-03-25;12680.0
122630;2019-04-01;13650.0
122630;2019-04-08;13765.0
122630;2019-04-15;13535.0
122630;2019-04-22;13075.0
122630;2019-04-29;13295.0
122630;2019-05-06;12225.0
122630;2019-05-13;11515.0
122630;2019-05-20;11525.0
122630;2019-05-27;11405.0
122630;2019-06-03;11790.0
122630;2019-06-10;11975.0
122630;2019-06-17;12430.0
122630;2019-06-24;12695.0
122630;2019-07-01;12405.0
122630;2019-07-08;12260.0
122630;2019-07-15;12410.0
122630;2019-07-22;12170.0
122630;2019-07-29;11375.0
122630;2019-08-05;10690.0
122630;2019-08-12;10555.0
122630;2019-08-19;10765.0
122630;2019-08-26;10970.0
122630;2019-09-02;11520.0
122630;2019-09-09;11970.0
122630;2019-09-16;12470.0
122630;2019-09-23;12080.0
122630;2019-09-30;11720.0
122630;2019-10-07;12065.0
122630;2019-10-14;12160.0
122630;2019-10-21;12555.0
122630;2019-10-28;12665.0
122630;2019-11-04;13100.0
122630;2019-11-11;13480.0
122630;2019-11-18;12740.0
122630;2019-11-25;12470.0
122630;2019-12-02;12480.0
122630;2019-12-09;13720.0
122630;2019-12-16;14145.0
122630;2019-12-23;14485.0
122630;2019-12-30;14070.0
122630;2020-01-06;14650.0
122630;2020-01-13;15305.0
122630;2020-01-20;15190.0
122630;2020-01-27;13500.0
122630;2020-02-03;14690.0
122630;2020-02-10;15165.0
122630;2020-02-17;14115.0
122630;2020-02-24;11890.0
122630;2020-03-02;12440.0
122630;2020-03-09;9535.0
122630;2020-03-16;7350.0
122630;2020-03-23;8490.0
122630;2020-03-30;8380.0
122630;2020-04-06;9530.0
122630;2020-04-13;10145.0
122630;2020-04-20;9715.0
122630;2020-04-27;10375.0
122630;2020-05-04;10260.0
122630;2020-05-11;10020.0
122630;2020-05-18;10460.0
122630;2020-05-25;11160.0
122630;2020-06-01;13160.0
122630;2020-06-08;12235.0
122630;2020-06-15;12230.0
122630;2020-06-22;12280.0
122630;2020-06-29;12380.0
122630;2020-07-06;12495.0
122630;2020-07-13;13105.0
122630;2020-07-20;13010.0
122630;2020-07-27;13780.0
122630;2020-08-03;15000.0
122630;2020-08-10;15640.0
122630;2020-08-17;14360.0
122630;2020-08-24;14935.0
122630;2020-08-31;14855.0
122630;2020-09-07;15250.0
122630;2020-09-14;15465.0
122630;2020-09-21;14040.0
122630;2020-09-28;14645.0
122630;2020-10-05;15415.0
122630;2020-10-12;14835.0
122630;2020-10-19;15105.0
122630;2020-10-26;13860.0
122630;2020-11-02;15765.0
122630;2020-11-09;16840.0
122630;2020-11-16;17565.0
122630;2020-11-23;18850.0
122630;2020-11-30;20455.0
122630;2020-12-07;20940.0
122630;2020-12-14;20840.0
122630;2020-12-21;21545.0
122630;2020-12-28;23555.0
122630;2021-01-04;28660.0
122630;2021-01-11;27315.0
122630;2021-01-18;28110.0
122630;2021-01-25;25340.0
122630;2021-02-01;27545.0
122630;2021-02-08;27195.0
122630;2021-02-15;27250.0
122630;2021-02-22;25880.0
122630;2021-03-01;26065.0
122630;2021-03-08;26430.0
122630;2021-03-15;26000.0
122630;2021-03-22;26050.0
122630;2021-03-29;27485.0
122630;2021-04-05;27455.0
122630;2021-04-12;28495.0
122630;2021-04-19;27920.0
122630;2021-04-26;27220.0
122630;2021-05-03;28085.0
122630;2021-05-10;26995.0
122630;2021-05-17;27145.0
122630;2021-05-24;27650.0
122630;2021-05-31;28375.0
122630;2021-06-07;28450.0
122630;2021-06-14;28750.0
122630;2021-06-21;29405.0
122630;2021-06-28;28850.0
122630;2021-07-05;27760.0
122630;2021-07-12;28690.0
122630;2021-07-19;28335.0
122630;2021-07-26;27390.0
122630;2021-08-02;28570.0
122630;2021-08-09;26375.0
122630;2021-08-16;24485.0
122630;2021-08-23;25640.0
122630;2021-08-30;26700.0
122630;2021-09-06;25440.0
122630;2021-09-13;25625.0
122630;2021-09-20;25490.0
122630;2021-09-27;23610.0
122630;2021-10-04;22825.0
122630;2021-10-11;23535.0
122630;2021-10-18;23525.0
122630;2021-10-25;22935.0
122630;2021-11-01;23100.0
122630;2021-11-08;23130.0
122630;2021-11-15;23115.0
122630;2021-11-22;22460.0
122630;2021-11-29;23210.0
122630;2021-12-06;23765.0
122630;2021-12-13;23880.0
122630;2021-12-20;24180.0
122630;2021-12-27;23870.0
122630;2022-01-03;23380.0
122630;2022-01-10;22930.0
122630;2022-01-17;21675.0
122630;2022-01-24;19700.0
122630;2022-01-31;20530.0
122630;2022-02-07;20740.0
122630;2022-02-14;20750.0
122630;2022-02-21;19655.0
122630;2022-02-28;19925.0
122630;2022-03-07;19150.0
122630;2022-03-14;19960.0
122630;2022-03-21;19915.0
122630;2022-03-28;20105.0
122630;2022-04-04;19325.0
122630;2022-04-11;19010.0
122630;2022-04-18;19150.0
122630;2022-04-25;19150.0
122630;2022-05-02;18475.0
122630;2022-05-09;18135.0
122630;2022-05-16;18525.0
122630;2022-05-23;18370.0
122630;2022-05-30;18785.0
122630;2022-06-06;17660.0
122630;2022-06-13;15425.0
122630;2022-06-20;14740.0
122630;2022-06-27;14005.0
122630;2022-07-04;14520.0
122630;2022-07-11;14295.0
122630;2022-07-18;15180.0
122630;2022-07-25;15730.0
122630;2022-08-01;16140.0
122630;2022-08-08;16435.0
122630;2022-08-15;16035.0
122630;2022-08-22;15720.0
122630;2022-08-29;14620.0
122630;2022-09-05;14280.0
122630;2022-09-12;14165.0
122630;2022-09-19;13180.0
122630;2022-09-26;11840.0
122630;2022-10-03;12575.0
122630;2022-10-10;12480.0
122630;2022-10-17;12385.0
122630;2022-10-24;12935.0
122630;2022-10-31;13735.0
122630;2022-11-07;15530.0
122630;2022-11-14;14885.0
122630;2022-11-21;14760.0
122630;2022-11-28;14655.0
122630;2022-12-05;14350.0
122630;2022-12-12;13820.0
122630;2022-12-19;13375.0
122630;2022-12-26;12805.0
122630;2023-01-02;13655.0
122630;2023-01-09;14805.0
122630;2023-01-16;14970.0
122630;2023-01-23;16120.0
122630;2023-01-30;15880.0
122630;2023-02-06;15595.0
122630;2023-02-13;15310.0
122630;2023-02-20;14945.0
122630;2023-02-27;14880.0
122630;2023-03-06;14285.0
122630;2023-03-13;14415.0
122630;2023-03-20;14615.0
122630;2023-03-27;15410.0
122630;2023-04-03;15515.0
122630;2023-04-10;16525.0
122630;2023-04-17;16220.0
122630;2023-04-24;15685.0
122630;2023-05-01;15645.0
122630;2023-05-08;15445.0
122630;2023-05-15;16465.0
122630;2023-05-22;16745.0
122630;2023-05-29;17265.0
122630;2023-06-05;17720.0
122630;2023-06-12;17485.0
122630;2023-06-19;16820.0
122630;2023-06-26;16855.0
122630;2023-07-03;16150.0
122630;2023-07-10;17705.0
122630;2023-07-17;17215.0
122630;2023-07-24;17350.0
122630;2023-07-31;17065.0
122630;2023-08-07;16810.0
122630;2023-08-14;15770.0
122630;2023-08-21;15890.0
122630;2023-08-28;16690.0
122630;2023-09-04;16510.0
122630;2023-09-11;17320.0
122630;2023-09-18;16015.0
122630;2023-09-25;15615.0
122630;2023-10-02;14880.0
122630;2023-10-09;15510.0
122630;2023-10-16;14710.0
122630;2023-10-23;13850.0
122630;2023-10-30;14715.0
122630;2023-11-06;15190.0
122630;2023-11-13;15915.0
122630;2023-11-20;16120.0
122630;2023-11-27;16125.0
122630;2023-12-04;16345.0
122630;2023-12-11;16955.0
122630;2023-12-18;17595.0
122630;2023-12-25;18705.0
122630;2024-01-01;17490.0
122630;2024-01-08;16590.0
122630;2024-01-15;16065.0
122630;2024-01-22;16170.0
122630;2024-01-29;17910.0
122630;2024-02-05;17905.0
122630;2024-02-12;18125.0
122630;2024-02-19;18440.0
122630;2024-02-26;18155.0
122630;2024-03-04;18765.0
122630;2024-03-11;18545.0
122630;2024-03-18;19865.0
122630;2024-03-25;20210.0
122630;2024-04-01;19860.0
122630;2024-04-08;19345.0
122630;2024-04-15;17775.0
122630;2024-04-22;18605.0
122630;2024-04-29;18935.0
122630;2024-05-06;19680.0
122630;2024-05-13;19570.0
122630;2024-05-20;19065.0
122630;2024-05-27;18375.0
122630;2024-06-03;19580.0
122630;2024-06-10;19970.0
122630;2024-06-17;20555.0
122630;2024-06-24;20880.0
122630;2024-07-01;22190.0
122630;2024-07-08;21790.0
122630;2024-07-15;20865.0
122630;2024-07-22;19790.0
122630;2024-07-29;18845.0
122630;2024-08-05;17200.0
122630;2024-08-12;18855.0
122630;2024-08-19;18855.0
122630;2024-08-26;18195.0
122630;2024-09-02;16250.0
122630;2024-09-09;16370.0
122630;2024-09-16;16415.0
122630;2024-09-23;17335.0
122630;2024-09-30;16205.0
122630;2024-10-07;16500.0
122630;2024-10-14;16550.0
122630;2024-10-21;16315.0
122630;2024-10-28;15730.0
122630;2024-11-04;15945.0
122630;2024-11-11;14090.0
122630;2024-11-18;15170.0
122630;2024-11-25;14555.0
122630;2024-12-02;14245.0
122630;2024-12-09;14900.0
122630;2024-12-16;13775.0
122630;2024-12-23;13995.0
122630;2024-12-30;14380.0
122630;2025-01-06;15230.0
122630;2025-01-13;15240.0
122630;2025-01-20;15410.0
122630;2025-01-27;15095.0
122630;2025-02-03;15070.0
122630;2025-02-10;15900.0
122630;2025-02-17;16760.0
122630;2025-02-24;15295.0
122630;2025-03-03;15610.0
122630;2025-03-10;15805.0
122630;2025-03-17;17175.0
122630;2025-03-24;16205.0
122630;2025-03-31;14900.0
122630;2025-04-07;14175.0
122630;2025-04-14;14650.0
122630;2025-04-21;15365.0
122630;2025-04-28;15550.0
122630;2025-05-05;15800.0
122630;2025-05-12;16635.0
122630;2025-05-19;16100.0
122630;2025-05-26;17475.0
122630;2025-06-02;19125.0
122630;2025-06-09;20190.0
122630;2025-06-16;22065.0
122630;2025-06-23;22915.0
122630;2025-06-30;22900.0
122630;2025-07-07;24625.0
122630;2025-07-14;24970.0
122630;2025-07-21;24880.0
122630;2025-07-28;23635.0
122630;2025-08-04;25100.0
122630;2025-08-11;25455.0
122630;2025-08-18;24540.0
122630;2025-08-25;24765.0
122630;2025-09-01;25075.0
122630;2025-09-08;28570.0
122630;2025-09-15;29850.0
122630;2025-09-22;29205.0
122630;2025-09-29;32460.0
122630;2025-10-06;34070.0
122630;2025-10-13;36560.0
122630;2025-10-20;40100.0
122630;2025-10-27;44535.0
122630;2025-11-03;41060.0
122630;2025-11-10;41715.0
122630;2025-11-17;38230.0
122630;2025-11-24;40225.0
122630;2025-12-01;43960.0
122630;2025-12-08;45065.0
122630;2025-12-15;42100.0
122630;2025-12-22;45105.0
122630;2025-12-29;50645.0
122630;2026-01-05;57975.0
122630;2026-01-12;64310.0
122630;2026-01-19;68410.0
122630;2026-01-26;76385.0
122630;2026-02-02;71605.0
122630;2026-02-09;84615.0
122630;2026-02-16;93980.0
122630;2026-02-23;111280.0
122630;2026-03-02;84000.0
122630;2026-03-09;79725.0
122630;2026-03-16;89320.0
122630;2026-03-23;77690.0
122630;2026-03-30;75240.0
122630;2026-04-06;90650.0
122630;2026-04-13;101915.0
122630;2026-04-20;110215.0
122630;2026-04-27;115450.0
122630;2026-05-04;153695.0
122630;2026-05-11;155000.0
122630;2026-05-18;171400.0
122630;2026-05-25;204400.0
122630;2026-06-01;189830.0
122630;2026-06-08;182370.0
122630;2026-06-15;235130.0
122630;2026-06-22;199990.0
122630;2026-06-29;179260.0
122630;2026-07-06;150695.0
122630;2026-07-13;120500.0
122630;2026-07-20;113390.0
122630;2026-07-27;110945.0
122630;2026-08-03;90690.0
122630;2026-08-10;113525.0
122630;2026-08-17;112240.0
122630;2026-08-24;106370.0
122630;2026-08-31;103055.0
122630;2026-09-07;109995.0
122630;2026-09-14;103580.0
122630;2026-09-17;104100.0
233740;2015-12-14;10710.0
233740;2015-12-21;10295.0
233740;2015-12-28;11625.0
233740;2016-01-04;11510.0
233740;2016-01-11;11230.0
233740;2016-01-18;11450.0
233740;2016-01-25;11680.0
233740;2016-02-01;11795.0
233740;2016-02-08;9100.0
233740;2016-02-15;9865.0
233740;2016-02-22;9950.0
233740;2016-02-29;10835.0
233740;2016-03-07;10975.0
233740;2016-03-14;10930.0
233740;2016-03-21;10700.0
233740;2016-03-28;10810.0
233740;2016-04-04;11035.0
233740;2016-04-11;10750.0
233740;2016-04-18;10740.0
233740;2016-04-25;10585.0
233740;2016-05-02;10380.0
233740;2016-05-09;10590.0
233740;2016-05-16;10175.0
233740;2016-05-23;10350.0
233740;2016-05-30;10715.0
233740;2016-06-06;10910.0
233740;2016-06-13;10065.0
233740;2016-06-20;9250.0
233740;2016-06-27;10185.0
233740;2016-07-04;10290.0
233740;2016-07-11;10405.0
233740;2016-07-18;10555.0
233740;2016-07-25;10430.0
233740;2016-08-01;10055.0
233740;2016-08-08;10550.0
233740;2016-08-15;10425.0
233740;2016-08-22;10000.0
233740;2016-08-29;9935.0
233740;2016-09-05;9730.0
233740;2016-09-12;9475.0
233740;2016-09-19;10180.0
233740;2016-09-26;9835.0
233740;2016-10-03;9495.0
233740;2016-10-10;9270.0
233740;2016-10-17;9065.0
233740;2016-10-24;8965.0
233740;2016-10-31;8380.0
233740;2016-11-07;8515.0
233740;2016-11-14;8300.0
233740;2016-11-21;7830.0
233740;2016-11-28;7430.0
233740;2016-12-05;7650.0
233740;2016-12-12;8225.0
233740;2016-12-19;8035.0
233740;2016-12-26;8515.0
233740;2017-01-02;8640.0
233740;2017-01-09;8410.0
233740;2017-01-16;8090.0
233740;2017-01-23;8040.0
233740;2017-01-30;7945.0
233740;2017-02-06;8065.0
233740;2017-02-13;8305.0
233740;2017-02-20;8300.0
233740;2017-02-27;7955.0
233740;2017-03-06;8260.0
233740;2017-03-13;8040.0
