ticker;datetime;open;high;low;close;volume;adjclose
MMM;2015-09-10;117.89297485351562;120.78594970703125;116.86454772949219;120.56856536865234;13831381;84.93473815917969
MMM;2015-09-17;120.24247741699219;121.69732666015625;114.43143463134766;115.10033416748047;20730867;81.08264923095703
MMM;2015-09-24;114.23912811279297;119.75752258300781;113.20233917236328;118.53678894042969;22116073;83.5034408569336
MMM;2015-10-01;118.90467834472656;124.19732666015625;115.8612060546875;123.3612060546875;15247445;86.90200805664062
MMM;2015-10-08;122.61705780029297;125.96154022216797;122.56688690185547;124.01337432861328;11983921;87.3614501953125
MMM;2015-10-15;125.11705780029297;126.58026885986328;123.01839447021484;125.2675552368164;14952631;88.24494171142578
MMM;2015-10-22;126.53845977783203;132.38294982910156;125.96154022216797;132.17391967773438;17868479;93.11012268066406
MMM;2015-10-29;131.8979949951172;133.85450744628906;131.17056274414062;132.86788940429688;14454020;93.59902954101562
MMM;2015-11-05;133.2608642578125;133.4281005859375;130.7943115234375;132.98495483398438;12900892;93.68145751953125
MMM;2015-11-12;131.92308044433594;132.5501708984375;130.10032653808594;131.59698486328125;14058980;92.70369720458984
MMM;2015-11-19;131.7976531982422;133.64549255371094;131.02842712402344;131.7976531982422;9716783;93.45510864257812
MMM;2015-11-26;131.69732666015625;132.5167236328125;130.02508544921875;130.18394470214844;9692384;92.31085205078125
MMM;2015-12-03;130.90301513671875;132.43310546875;128.5200653076172;130.47659301757812;14279403;92.51836395263672
MMM;2015-12-10;130.2090301513672;132.68394470214844;122.9765853881836;125.37625122070312;26260093;88.90179443359375
MMM;2015-12-17;125.5434799194336;126.73912811279297;122.65050506591797;126.3879623413086;18919164;89.61920166015625
MMM;2015-12-24;126.10367584228516;128.51170349121094;125.64381408691406;127.01505279541016;6579674;90.06385803222656
MMM;2015-12-31;126.86454772949219;127.19063568115234;119.91638946533203;120.81103515625;12641123;85.66471099853516
MMM;2016-01-07;119.16387939453125;119.67391204833984;115.83612060546875;115.98662567138672;16689941;82.24382781982422
MMM;2016-01-14;116.83946228027344;119.09699249267578;112.57524871826172;114.51505279541016;19064240;81.20034790039062
MMM;2016-01-21;114.51505279541016;123.72073364257812;113.8377914428711;121.69732666015625;21366899;86.29315948486328
MMM;2016-01-28;122.20735931396484;127.8010025024414;121.42140197753906;127.52508544921875;22856397;90.42549133300781
MMM;2016-02-04;127.44147491455078;130.23411560058594;126.26254272460938;127.466552734375;18194268;90.38401794433594
MMM;2016-02-11;125.34281158447266;131.3795928955078;124.58193969726562;130.9531707763672;11686236;93.52719116210938
MMM;2016-02-18;130.72743225097656;132.50836181640625;128.46153259277344;131.45484924316406;12198842;93.88548278808594
MMM;2016-02-25;131.722412109375;133.67892456054688;131.1204071044922;133.28594970703125;11441295;95.19328308105469
MMM;2016-03-03;133.28594970703125;134.4314422607422;132.24916076660156;133.85450744628906;11491408;95.5993423461914
MMM;2016-03-10;134.42308044433594;136.53846740722656;132.3411407470703;136.19564819335938;10854656;97.27136993408203
MMM;2016-03-17;136.42140197753906;138.3779296875;136.15383911132812;137.34950256347656;18166523;98.09548950195312
MMM;2016-03-24;136.85618591308594;139.81605529785156;136.32943725585938;139.42308044433594;10675257;99.576416015625
MMM;2016-03-31;139.42308044433594;140.25083923339844;137.66722106933594;139.47325134277344;11387355;99.61229705810547
MMM;2016-04-07;138.69564819335938;141.22073364257812;138.1688995361328;140.96153259277344;10956676;100.67520904541016
MMM;2016-04-14;141.30435180664062;142.78428649902344;140.36788940429688;141.25418090820312;8450697;100.88422393798828
MMM;2016-04-21;141.27926635742188;141.93980407714844;137.93478393554688;140.26756286621094;13437539;100.1795654296875
MMM;2016-04-28;139.50668334960938;141.11204528808594;138.9632110595703;139.76588439941406;11190374;99.82129669189453
MMM;2016-05-05;140.0167236328125;143.2023468017578;139.63211059570312;141.9481658935547;9724317;101.37989807128906
MMM;2016-05-12;142.02340698242188;142.66722106933594;138.59532165527344;139.48159790039062;10996501;99.61821746826172
MMM;2016-05-19;138.26922607421875;142.44146728515625;136.4297637939453;142.13211059570312;10219461;102.18716430664062
MMM;2016-05-26;142.14883422851562;142.78428649902344;139.7073516845703;141.04515075683594;7248717;101.40567016601562
MMM;2016-06-02;141.06187438964844;143.75418090820312;139.8578643798828;143.3277587890625;9965909;103.04676055908203
MMM;2016-06-09;142.55853271484375;143.36956787109375;139.2976531982422;140.30101013183594;12172528;100.87066650390625
MMM;2016-06-16;139.92474365234375;144.48159790039062;139.3143768310547;143.1688995361328;13755915;102.93257141113281
MMM;2016-06-23;144.40635681152344;145.61036682128906;138.09364318847656;143.411376953125;15864463;103.1069107055664
MMM;2016-06-30;143.8628692626953;147.2240753173828;143.8628692626953;146.45484924316406;10904171;105.29503631591797
MMM;2016-07-07;146.3963165283203;150.2257537841797;145.59364318847656;149.8411407470703;11520829;107.72962188720703
MMM;2016-07-14;150.62709045410156;152.39967346191406;150.40133666992188;151.68896484375;9649926;109.05815887451172
MMM;2016-07-21;151.58026123046875;151.80601501464844;147.2742462158203;149.05519104003906;12910462;107.16459655761719
MMM;2016-07-28;148.5367889404297;149.7742462158203;148.01840209960938;149.14715576171875;10230823;107.23069763183594
MMM;2016-08-04;149.63211059570312;150.0167236328125;148.30267333984375;149.51504516601562;7802943;107.49518585205078
MMM;2016-08-11;149.73243713378906;151.73077392578125;149.09698486328125;150.39297485351562;8690853;108.12638854980469
MMM;2016-08-18;150.25083923339844;150.9531707763672;148.8963165283203;150.00836181640625;7250750;108.52189636230469
MMM;2016-08-25;149.7407989501953;151.5468292236328;149.3143768310547;149.86622619628906;7047550;108.41907501220703
MMM;2016-09-01;149.92474365234375;151.74749755859375;149.49832153320312;150.2926483154297;5831218;108.72754669189453
MMM;2016-09-08;149.8244171142578;150.67726135253906;146.06187438964844;146.83946228027344;10943401;106.22937774658203
MMM;2016-09-15;146.76422119140625;150.33444213867188;145.81103515625;150.1588592529297;12122776;108.6307373046875
MMM;2016-09-22;150.35952758789062;151.88963317871094;146.80601501464844;148.4866180419922;11611486;107.42095947265625
MMM;2016-09-29;148.3946533203125;148.5200653076172;143.14381408691406;144.1387939453125;13791076;104.27561950683594
MMM;2016-10-06;143.75418090820312;144.43980407714844;141.04515075683594;141.90635681152344;11974233;102.66055297851562
MMM;2016-10-13;141.19564819335938;143.73745727539062;140.85284423828125;142.06521606445312;8385275;102.77552795410156
MMM;2016-10-20;141.7809295654297;145.0167236328125;138.0518341064453;139.222412109375;14224386;100.7188720703125
MMM;2016-10-27;139.52340698242188;139.78260803222656;136.99832153320312;138.5702362060547;12436965;100.24710083007812
MMM;2016-11-03;138.9130401611328;143.85450744628906;138.17726135253906;142.466552734375;14326166;103.06584167480469
MMM;2016-11-10;142.2742462158203;146.74749755859375;141.9648895263672;143.82107543945312;14298061;104.04576110839844
MMM;2016-11-17;143.82107543945312;144.88294982910156;142.7424774169922;144.02174377441406;10189800;104.85894775390625
MMM;2016-11-24;143.98829650878906;145.47659301757812;143.4698944091797;143.59532165527344;8016190;104.5484619140625
MMM;2016-12-01;143.51170349121094;147.2073516845703;143.0518341064453;147.19898986816406;12488034;107.17219543457031
MMM;2016-12-08;147.2240753173828;150.5518341064453;146.12876892089844;147.6588592529297;13969280;107.50702667236328
MMM;2016-12-15;148.21070861816406;150.10870361328125;146.3628692626953;149.18896484375;12272634;108.62108612060547
MMM;2016-12-22;149.57357788085938;150.0501708984375;148.81271362304688;148.8963165283203;4659138;108.40796661376953
MMM;2016-12-29;149.0718994140625;150.50167846679688;148.17726135253906;149.09698486328125;8070010;108.55409240722656
MMM;2017-01-05;149.0468292236328;149.78260803222656;146.98995971679688;148.73745727539062;9932901;108.29235076904297
MMM;2017-01-12;147.96823120117188;150.033447265625;146.9481658935547;149.2391357421875;7115483;108.65760803222656
MMM;2017-01-19;149.8745880126953;150.33444213867188;145.83612060546875;147.76756286621094;14530084;107.586181640625
MMM;2017-01-26;147.4163818359375;148.81271362304688;145.32608032226562;146.4632110595703;11722115;106.63650512695312
MMM;2017-02-02;145.59364318847656;148.49497985839844;145.10870361328125;148.0518341064453;13088067;107.79313659667969
MMM;2017-02-09;147.88461303710938;152.17391967773438;147.88461303710938;151.92308044433594;10920316;110.61168670654297
MMM;2017-02-16;151.9648895263672;155.6187286376953;151.85618591308594;155.5518341064453;10420389;113.99127960205078
MMM;2017-02-23;155.44314575195312;159.3143768310547;155.2759246826172;158.74581909179688;12055681;116.33187103271484
MMM;2017-03-02;158.411376953125;159.06353759765625;157.39967346191406;158.4531707763672;9910175;116.11744689941406
MMM;2017-03-09;158.23577880859375;160.50167846679688;158.1187286376953;159.86622619628906;11942060;117.15292358398438
MMM;2017-03-16;159.74916076660156;161.78929138183594;158.56187438964844;160.7190704345703;14080749;117.77791595458984
MMM;2017-03-23;160.6354522705078;161.34616088867188;158.16053771972656;159.4314422607422;10673582;116.83434295654297
MMM;2017-03-30;159.48159790039062;160.88629150390625;158.67892456054688;159.06353759765625;9461196;116.56473541259766
MMM;2017-04-06;159.2056884765625;159.71571350097656;158.01840209960938;158.61204528808594;8624356;116.2338638305664
MMM;2017-04-13;158.23577880859375;159.8076934814453;157.7090301513672;158.72073364257812;6381018;116.31351470947266
MMM;2017-04-20;158.8795928955078;164.63211059570312;158.77926635742188;163.04347229003906;16583018;119.48129272460938
MMM;2017-04-27;163.40301513671875;165.44314575195312;162.60032653808594;165.2424774169922;12608830;121.09278869628906
MMM;2017-05-04;165.80267333984375;167.14047241210938;164.32273864746094;164.4147186279297;11458637;120.48613739013672
MMM;2017-05-11;163.9130401611328;165.50167846679688;162.8093719482422;162.90969848632812;9051329;119.38328552246094
MMM;2017-05-18;162.6254119873047;166.3628692626953;161.82273864746094;165.1254119873047;10022718;121.72972869873047
MMM;2017-05-25;165.8946533203125;170.96153259277344;165.34280395507812;170.96153259277344;9791055;126.0320816040039
MMM;2017-06-01;170.777587890625;173.40301513671875;170.30101013183594;171.4130401611328;10503392;126.36492156982422
MMM;2017-06-08;171.4130401611328;176.24581909179688;170.64381408691406;175.59364318847656;11968014;129.4468231201172
MMM;2017-06-15;175.16722106933594;179.40635681152344;175.11705017089844;177.97659301757812;11991575;131.2035369873047
MMM;2017-06-22;177.86788940429688;178.4866180419922;175.06689453125;176.1036834716797;9712117;129.8227996826172
MMM;2017-06-29;176.4632110595703;176.4632110595703;173.14381408691406;175.38461303710938;6799738;129.29275512695312
MMM;2017-07-06;174.7909698486328;177.90969848632812;173.82107543945312;176.6722412109375;8067378;130.24197387695312
MMM;2017-07-13;176.588623046875;177.45819091796875;175.73577880859375;177.3411407470703;7056401;130.7350616455078
MMM;2017-07-20;177.43310546875;178.43646240234375;164.8578643798828;166.4130401611328;18267584;122.67889404296875
MMM;2017-07-27;166.50502014160156;171.90635681152344;165.2759246826172;171.74749755859375;11410798;126.6114501953125
MMM;2017-08-03;172.16555786132812;174.42308044433594;171.50502014160156;172.6421356201172;9840688;127.27101135253906
MMM;2017-08-10;171.92308044433594;174.43980407714844;171.55519104003906;173.84616088867188;8421634;128.15858459472656
MMM;2017-08-17;173.73745727539062;174.0133819580078;169.16387939453125;169.45652770996094;9760796;124.92256927490234
MMM;2017-08-24;170.47659301757812;170.47659301757812;168.33612060546875;170.3093719482422;6973996;126.27339935302734
MMM;2017-08-31;170.83612060546875;171.32943725585938;167.65049743652344;168.93812561035156;8553313;125.25672912597656
MMM;2017-09-07;168.4531707763672;176.38795471191406;168.4531707763672;175.1588592529297;9033388;129.8690185546875
MMM;2017-09-14;174.8745880126953;179.47325134277344;174.1722412109375;176.01170349121094;13526639;130.5013427734375
MMM;2017-09-21;176.33779907226562;177.95150756835938;174.0468292236328;175.15049743652344;9059222;129.86280822753906
MMM;2017-09-28;174.16387939453125;181.38795471191406;174.1220703125;181.0367889404297;9912926;134.22720336914062
MMM;2017-10-05;181.01170349121094;181.9481658935547;179.48159790039062;181.02842712402344;9172961;134.220947265625
MMM;2017-10-12;181.1036834716797;183.74581909179688;180.844482421875;182.5;9710564;135.31201171875
MMM;2017-10-19;182.68394470214844;199.74916076660156;181.8311004638672;198.72909545898438;18897996;147.3448028564453
MMM;2017-10-26;199.21405029296875;199.66555786132812;191.56353759765625;192.45819091796875;13641695;142.69532775878906
MMM;2017-11-02;192.50836181640625;194.64883422851562;191.588623046875;192.16555786132812;9078477;142.4783935546875
MMM;2017-11-09;191.0869598388672;192.2742462158203;188.9966583251953;190.13377380371094;9020472;140.97193908691406
MMM;2017-11-16;190.45986938476562;197.08193969726562;190.41806030273438;193.62876892089844;9760557;143.5633087158203
MMM;2017-11-23;194.00502014160156;199.155517578125;192.98495483398438;199.00502014160156;7255176;148.2937469482422
MMM;2017-11-30;199.71571350097656;204.2056884765625;198.1354522705078;199.55685424804688;14557234;148.70497131347656
MMM;2017-12-07;199.37290954589844;202.07357788085938;197.42474365234375;199.92474365234375;12658464;148.97909545898438
MMM;2017-12-14;200.93646240234375;201.33779907226562;197.73411560058594;198.09364318847656;14628515;147.61463928222656
MMM;2017-12-21;197.3244171142578;198.36956787109375;195.88629150390625;197.49163818359375;6317034;147.166015625
MMM;2017-12-28;198.11036682128906;198.41973876953125;194.65719604492188;197.01504516601562;9159326;146.81088256835938
MMM;2018-01-04;198.16053771972656;202.81771850585938;197.71739196777344;201.6220703125;11103664;150.24395751953125
MMM;2018-01-11;201.28762817382812;207.80101013183594;200.45986938476562;207.4498291015625;10036952;154.58663940429688
MMM;2018-01-18;207.466552734375;208.19398498535156;204.78260803222656;207.09866333007812;13396635;154.3249053955078
MMM;2018-01-25;209.0301055908203;217.19898986816406;206.6053466796875;209.4481658935547;18052185;156.07574462890625
MMM;2018-02-01;206.88963317871094;209.1053466796875;188.97157287597656;194.97491455078125;25325779;145.29061889648438
MMM;2018-02-08;194.9498291015625;195.07525634765625;182.42474365234375;193.9799346923828;19640354;144.5491485595703
MMM;2018-02-15;195.07525634765625;199.3645477294922;193.04347229003906;194.13043212890625;11465573;145.51431274414062
MMM;2018-02-22;194.33946228027344;204.73243713378906;194.19732666015625;196.9147186279297;13428329;147.60134887695312
MMM;2018-03-01;197.4498291015625;198.01840209960938;189.2391357421875;196.9648895263672;15476361;147.63894653320312
MMM;2018-03-08;197.61705017089844;203.2608642578125;195.52674865722656;195.8946533203125;12195611;146.8367462158203
MMM;2018-03-15;196.6722412109375;199.1387939453125;192.52508544921875;195.76922607421875;15029534;146.7427215576172
MMM;2018-03-22;194.0133819580078;194.08026123046875;179.54013061523438;181.0535125732422;20703118;135.71229553222656
MMM;2018-03-29;182.09866333007812;185.10032653808594;175.1421356201172;181.90635681152344;14327363;136.35154724121094
MMM;2018-04-05;182.8093719482422;184.2056884765625;176.42140197753906;179.2056884765625;14647531;134.32723999023438
MMM;2018-04-12;180.36788940429688;185.35952758789062;179.3143768310547;183.54515075683594;11769477;137.5799560546875
MMM;2018-04-19;182.3076934814453;184.18060302734375;164.62374877929688;166.25418090820312;29283940;124.61917114257812
MMM;2018-04-26;166.1204071044922;166.9147186279297;160.06689453125;162.6254119873047;24178217;121.89913177490234
MMM;2018-05-03;162.6421356201172;171.17892456054688;160.8277587890625;170.0836181640625;19130976;127.48960876464844
MMM;2018-05-10;169.40635681152344;172.2742462158203;166.4297637939453;167.39967346191406;17240459;125.477783203125
MMM;2018-05-17;166.61370849609375;169.67391967773438;164.3478240966797;166.11204528808594;14794041;125.36418151855469
MMM;2018-05-24;166.24581909179688;167.3745880126953;163.12709045410156;166.1204071044922;9844755;125.37049865722656
MMM;2018-05-31;165.64381408691406;170.61036682128906;164.09698486328125;170.45150756835938;16782153;128.63919067382812
MMM;2018-06-07;170.7190704345703;172.90133666992188;170.34280395507812;171.31271362304688;12744934;129.28909301757812
MMM;2018-06-14;172.04013061523438;172.466552734375;164.93310546875;165.6187286376953;19218405;124.99190521240234
MMM;2018-06-21;165.41806030273438;167.14047241210938;161.90635681152344;162.97659301757812;15144828;122.99785614013672
MMM;2018-06-28;163.46153259277344;166.7391357421875;161.7976531982422;163.73745727539062;9202861;123.57209777832031
MMM;2018-07-05;164.7742462158203;169.3812713623047;163.0685577392578;165.28428649902344;10946630;124.7394790649414
MMM;2018-07-12;166.5301055908203;169.8745880126953;165.0501708984375;169.06353759765625;10396230;127.59165954589844
MMM;2018-07-19;168.69564819335938;170.97825622558594;159.33946228027344;170.88629150390625;23612149;128.96728515625
MMM;2018-07-26;171.31271362304688;177.90969848632812;171.11204528808594;173.1187286376953;15280695;130.652099609375
MMM;2018-08-02;172.19898986816406;175.2592010498047;170.44314575195312;173.19398498535156;7690400;130.70884704589844
MMM;2018-08-09;173.19398498535156;173.88795471191406;164.8076934814453;168.38629150390625;10812916;127.08056640625
MMM;2018-08-16;168.9130401611328;172.2742462158203;168.74581909179688;170.78594970703125;10168152;128.89157104492188
MMM;2018-08-23;169.73243713378906;176.3963165283203;168.44480895996094;175.9698944091797;10845448;133.6939697265625
MMM;2018-08-30;175.34280395507812;177.18228149414062;173.36956787109375;177.11538696289062;9860183;134.56434631347656
MMM;2018-09-06;177.2575225830078;180.911376953125;172.15719604492188;172.83444213867188;17230652;131.3118438720703
MMM;2018-09-13;173.3612060546875;179.0468292236328;172.70066833496094;178.19398498535156;10812677;135.38377380371094
MMM;2018-09-20;179.51504516601562;182.16555786132812;175.81939697265625;176.4799346923828;16088473;134.08152770996094
MMM;2018-09-27;177.2575225830078;181.722412109375;174.64047241210938;180.40133666992188;11753570;137.06082153320312
MMM;2018-10-04;179.64047241210938;180.31771850585938;168.5200653076172;169.02174377441406;14306671;128.41513061523438
MMM;2018-10-11;168.1856231689453;170.37625122070312;163.82107543945312;169.67391967773438;14198673;128.91062927246094
MMM;2018-10-18;169.18060302734375;170.06689453125;153.82107543945312;154.2976531982422;26346804;117.22843170166016
MMM;2018-10-25;155.99497985839844;160.6354522705078;152.15719604492188;159.08026123046875;18793586;120.86205291748047
MMM;2018-11-01;159.37290954589844;168.3946533203125;158.93812561035156;168.30267333984375;15002026;127.86882781982422
MMM;2018-11-08;168.06019592285156;170.7943115234375;164.1220703125;165.6020050048828;15188961;125.81698608398438
MMM;2018-11-15;165.32608032226562;175.39297485351562;164.08026123046875;166.12876892089844;16155806;126.2171859741211
MMM;2018-11-22;165.35116577148438;170.8612060546875;164.53176879882812;170.85284423828125;9071540;130.6927490234375
MMM;2018-11-29;170.45986938476562;177.21571350097656;168.97157287597656;169.06353759765625;11880106;129.32408142089844
MMM;2018-12-06;166.8979949951172;170.8779296875;161.90635681152344;167.06521606445312;13125502;127.79547119140625
MMM;2018-12-13;168.41973876953125;169.23077392578125;158.61204528808594;158.82943725585938;15255339;121.49552917480469
MMM;2018-12-20;158.1187286376953;159.79933166503906;147.88461303710938;155.73577880859375;18518146;119.12906646728516
MMM;2018-12-27;153.4281005859375;160.78594970703125;152.90969848632812;159.65719604492188;11242399;122.12876892089844
MMM;2019-01-03;157.42474365234375;162.29933166503906;152.91806030273438;160.78594970703125;15738045;122.9921646118164
MMM;2019-01-10;159.59030151367188;162.04849243164062;157.07357788085938;158.4281005859375;13685828;121.1885757446289
MMM;2019-01-17;157.6588592529297;164.21405029296875;157.10702514648438;160.777587890625;10869248;122.98576354980469
MMM;2019-01-24;160.75250244140625;167.31605529785156;159.7575225830078;166.61370849609375;16192287;127.45012664794922
MMM;2019-01-31;166.22073364257812;169.79933166503906;164.088623046875;169.37290954589844;13467796;129.56069946289062
MMM;2019-02-07;168.07691955566406;175.91973876953125;165.46823120117188;175.35116577148438;12563980;134.13375854492188
MMM;2019-02-14;172.73411560058594;174.8745880126953;170.61036682128906;174.35618591308594;9141745;134.2947235107422
MMM;2019-02-21;174.0468292236328;176.9147186279297;173.2023468017578;174.7742462158203;10365972;134.6167449951172
MMM;2019-02-28;174.7909698486328;175.5685577392578;169.53176879882812;169.56521606445312;12481216;130.6045684814453
MMM;2019-03-07;169.3645477294922;174.2391357421875;165.5518341064453;172.7926483154297;13875036;133.09042358398438
MMM;2019-03-14;172.82608032226562;176.0367889404297;171.9147186279297;174.16387939453125;14493009;134.1466064453125
MMM;2019-03-21;172.90969848632812;175.7190704345703;169.1053466796875;173.21070861816406;13065584;133.41249084472656
MMM;2019-03-28;173.9130401611328;178.87123107910156;172.40802001953125;178.2023468017578;12080557;137.25717163085938
MMM;2019-04-04;178.51170349121094;181.01170349121094;176.18728637695312;177.34950256347656;8308732;136.6002655029297
MMM;2019-04-11;177.01504516601562;183.38629150390625;176.78929138183594;181.97325134277344;9704464;140.16165161132812
MMM;2019-04-18;182.2575225830078;183.73745727539062;181.588623046875;183.17726135253906;8125983;141.0890350341797
MMM;2019-04-25;165.16722106933594;166.35450744628906;155.45150756835938;155.57691955566406;37435278;119.83033752441406
MMM;2019-05-02;154.26422119140625;156.09532165527344;148.67056274414062;149.32273864746094;30290255;115.01316833496094
MMM;2019-05-09;148.244140625;148.3277587890625;144.47325134277344;145.5852813720703;27575813;112.13448333740234
MMM;2019-05-16;145.81103515625;145.81103515625;138.4698944091797;141.92308044433594;25907154;109.313720703125
MMM;2019-05-23;140.11705017089844;140.7190704345703;134.19732666015625;134.9498291015625;17630475;104.83203887939453
MMM;2019-05-30;134.9498291015625;138.65383911132812;133.21070861816406;136.99832153320312;19896058;106.42335510253906
MMM;2019-06-06;137.12374877929688;142.44146728515625;135.83612060546875;141.31271362304688;14651837;109.77486419677734
MMM;2019-06-13;141.6053466796875;144.48995971679688;138.83779907226562;142.76756286621094;15601102;110.905029296875
MMM;2019-06-20;144.54013061523438;145.9531707763672;143.21070861816406;143.71237182617188;18181950;111.63899230957031
MMM;2019-06-27;144.2391357421875;146.97325134277344;142.68394470214844;146.30435180664062;12141911;113.65247344970703
MMM;2019-07-04;144.64883422851562;144.88294982910156;137.36622619628906;138.54515075683594;13423426;107.62498474121094
MMM;2019-07-11;139.0468292236328;148.2023468017578;138.68728637695312;146.04515075683594;17975042;113.45113372802734
MMM;2019-07-18;145.83612060546875;150.744140625;143.92140197753906;150.0167236328125;14925482;116.53633880615234
MMM;2019-07-25;156.3628692626953;156.95652770996094;142.61705017089844;146.0869598388672;22737993;113.48363494873047
MMM;2019-08-01;146.14549255371094;148.5535125732422;132.14047241210938;136.82273864746094;20555652;106.2869644165039
MMM;2019-08-08;137.43310546875;140.36788940429688;132.66722106933594;132.78428649902344;16285575;103.14979553222656
MMM;2019-08-15;132.15719604492188;137.08193969726562;130.1254119873047;134.7407989501953;17722089;105.62744903564453
MMM;2019-08-22;135.45150756835938;136.22909545898438;128.76254272460938;131.73077392578125;14960525;103.26778411865234
MMM;2019-08-29;133.19398498535156;135.57691955566406;131.48829650878906;133.83779907226562;10141961;104.91957092285156
MMM;2019-09-05;135.86956787109375;142.04849243164062;135.777587890625;140.5351104736328;16856783;110.16978454589844
MMM;2019-09-12;141.82273864746094;144.21405029296875;138.1688995361328;140.0;15161691;109.75030517578125
MMM;2019-09-19;139.95819091796875;141.4464874267578;136.8645477294922;137.12374877929688;15554578;107.4955062866211
MMM;2019-09-26;137.12374877929688;138.49497985839844;129.28929138183594;130.1421356201172;17205537;102.02239990234375
MMM;2019-10-03;129.71571350097656;130.47659301757812;125.90300750732422;126.24581909179688;17083305;98.96796417236328
MMM;2019-10-10;126.21237182617188;137.2909698486328;126.1454849243164;135.6020050048828;19334297;106.30253601074219
MMM;2019-10-17;136.40467834472656;141.22909545898438;136.27090454101562;141.1036834716797;13650188;110.61547088623047
MMM;2019-10-24;138.09364318847656;142.09866333007812;133.4698944091797;140.777587890625;19908496;110.35987091064453
MMM;2019-10-31;140.8946533203125;146.7056884765625;136.74749755859375;145.48495483398438;17438397;114.05007934570312
MMM;2019-11-07;146.9314422607422;147.75083923339844;141.78929138183594;142.60032653808594;13177409;111.78878784179688
MMM;2019-11-14;142.12374877929688;144.38963317871094;139.7575225830078;140.2759246826172;13247733;109.96659851074219
